t,vel_izq,i_izq,vel_izq_est,i_izq_est,u_izq,vel_der,i_der,vel_der_est,i_der_est,u_der
3.8249999999999904,0.0,4.2143418242444,-0.24766710693263266,3.502982074376781,-4.23899734816573,0.0,3.2565749440998,0.03897012603260416,3.0711879075922077,2.591261024293921
3.8499999999999903,0.0,4.0228093921665,-0.2474413017754359,3.4945280867377506,-4.236709212109279,0.0,2.8734053601889,0.0401420860962393,3.041217525785904,2.5990363152294047
3.8749999999999902,0.0,4.485356550443201,-0.2496632102082008,3.5777139508810722,-4.259224097510768,0.0,3.3640174128324003,0.03802465556089504,3.0953663006126697,2.584988363461588
3.89999999999999,0.0,4.0228093921665,-0.24901593319016763,3.553480401633864,-4.2526651031721645,0.0,3.2565749440998,0.03698928956495791,3.121843580145017,2.5781192967651934
3.92499999999999,0.0,4.5974066884002,-0.2514867588984052,3.6459854965986724,-4.277702309177568,0.0,2.8734053601889,0.03854628576968468,3.0820267193371884,2.588449084317428
3.94999999999999,0.0,4.5974066884002,-0.2534358793660635,3.718958233269453,-4.297452933710829,0.0,3.2565749440998,0.03740952499137308,3.111096954412267,2.580907320694513
3.97499999999999,0.0,4.6721765935416,-0.2553614066367668,3.791047712968105,-4.316964498123047,0.0,2.9901678871254,0.03815619812613491,3.092002379752441,2.5858610738441725
3.99999999999999,0.0,4.4058742563223,-0.2554985877663121,3.7961834532336294,-4.31835452489885,0.0,3.2565749440998,0.037095262810140014,3.119133540172014,2.578822369197605
4.02499999999999,0.0,4.5974066884002,-0.2566006121054051,3.8374420379639576,-4.329521473915792,0.0,3.2565749440998,0.036240552715979146,3.1409909298983045,2.5731518520413545
4.04999999999999,0.0,4.7890438402332,-0.25846430304544044,3.9072165083694763,-4.348406463627204,0.0,3.0649377922668,0.0367478619877713,3.1280175760773243,2.576517561594841
4.07499999999999,0.0,4.6721765935416,-0.2593280859814695,3.9395554384149483,-4.357159240151455,0.0,2.9901678871254,0.03762314956083489,3.105633961167472,2.5823245986635253
4.099999999999991,0.0,4.7890438402332,-0.26061587442099815,3.9877687646407187,-4.370208542615934,0.0,3.2565749440998,0.03666582853403039,3.130115406887852,2.575973316113059
4.124999999999991,0.0,4.7890438402332,-0.2616317490552888,4.02580189466414,-4.380502497662546,0.0,3.0649377922668,0.03709047244573016,3.1192560435353904,2.5787905878443715
4.1499999999999915,0.0,4.2143418242444,-0.2594511427895918,3.944162268091751,-4.358406113070445,0.0,3.0649377922668,0.037432573827682836,3.1105075295277453,2.5810602366630677
4.174999999999992,0.0,4.2984317875897,-0.2581672832606363,3.8960961540331294,-4.345396654900159,0.0,3.1770926499789,0.03700829328719203,3.1213576004354007,2.578245375693899
4.199999999999992,0.0,4.2143418242444,-0.25671818941612584,3.841843765893897,-4.33071283456792,0.0,3.0649377922668,0.037366368701616706,3.112200584579033,2.5806210031665238
4.2249999999999925,0.0,4.2143418242444,-0.25557506926492635,3.7990467160657886,-4.319129488501297,0.0,3.0649377922668,0.03765484120938248,3.1048235147741563,2.5825348547936047
4.249999999999993,0.0,4.2143418242444,-0.2546733178132225,3.7652862213614835,-4.309991954603261,0.0,3.0649377922668,0.03788724026382927,3.0988804040752567,2.584076690831742
4.274999999999993,0.0,4.1115070247362,-0.2534283871466842,3.718677447115404,-4.297376936313729,0.0,2.9901678871254,0.038541054826968776,3.0821604895532158,2.5884143799764923
4.299999999999994,0.0,4.2143418242444,-0.25297990423412164,3.701886844447114,-4.292832432482998,0.0,3.0649377922668,0.038601191164601506,3.0806226308370266,2.5888133505005673
4.324999999999994,0.0,4.2984317875897,-0.25306244038335385,3.704976948625515,-4.293668792696904,0.0,3.1770926499789,0.03794975410858342,3.097281745679773,2.584491434768326
4.349999999999994,0.0,4.2143418242444,-0.2526912291088851,3.6910791933831812,-4.289907259767972,0.0,3.0649377922668,0.0381248278226768,3.0928046084302467,2.5856529496565304
4.374999999999995,0.0,4.2143418242444,-0.2523983976795463,3.6801159352692645,-4.286939970824896,0.0,3.0649377922668,0.03826587060672809,3.0891977397151695,2.586588688607307
4.399999999999995,0.0,4.2143418242444,-0.2521673973194902,3.6714675583604954,-4.284599222033771,0.0,3.0649377922668,0.03837949741263731,3.0862919762322303,2.5873425380782797
4.424999999999995,0.0,3.8311722403335002,-0.24999700469336714,3.590210431130393,-4.262606363984396,0.0,2.8734053601889,0.03966626420989676,3.053385656806164,2.5958795066363414
4.449999999999996,0.0,3.7377622187843,-0.2478002031336692,3.5079647558536484,-4.2403459482053885,0.0,2.9901678871254,0.03997427106692443,3.045509037636627,2.597922957601593
4.474999999999996,0.0,3.6396398082556,-0.24555812111823117,3.42402383175013,-4.217626700471515,0.0,3.0649377922668,0.0397558180008402,3.0510955093948957,2.5964736452937243
4.4999999999999964,0.0,4.7890438402332,-0.24975341122898942,3.5810911481213923,-4.260138161862757,0.0,3.0649377922668,0.039579827968394196,3.0555960795337,2.5953060511525856
4.524999999999997,0.0,3.4481073761777004,-0.2461051121850788,3.4445024094896715,-4.223169382630838,0.0,3.2565749440998,0.038242166658216184,3.089803917698566,2.586431426340508
4.549999999999997,0.0,3.6396398082556,-0.2442209433395964,3.3739614966913454,-4.204076949864446,0.0,2.8734053601889,0.039555627887123634,3.0562149450540232,2.59514549732643
4.5749999999999975,0.0,3.3640174128324003,-0.2413044840450075,3.2647725900411046,-4.174524144017555,0.0,3.1770926499789,0.03871866686761111,3.0776184400111,2.5895927352227304
4.599999999999998,0.0,3.6396398082556,-0.24043396207428425,3.232181452188522,-4.16570310569964,0.0,2.8734053601889,0.039939505709545575,3.0463980875847145,2.5976923091551645
4.624999999999998,0.0,3.6396398082556,-0.23974725341138436,3.2064719020316303,-4.158744620993789,0.0,2.6818729281110003,0.042118264025329324,2.990680985431117,2.612147135994739
4.649999999999999,0.0,4.1115070247362,-0.2416539394262514,3.2778562217523137,-4.178065328915512,0.0,2.8033478440270003,0.04311546967915332,2.965179575349004,2.6187630304446246
4.674999999999999,0.0,3.8311722403335002,-0.2417034518434605,3.279709742120884,-4.178566997972781,0.0,2.8734053601889,0.043481655441309455,2.9558151546288913,2.6211924654785737
4.699999999999999,0.0,4.0228093921665,-0.24273686182112464,3.318399487371503,-4.1890386711050995,0.0,2.8734053601889,0.04377666180269103,2.9482709954379516,2.62314966552201
4.725,0.0,4.0228093921665,-0.24355207069151608,3.348919931447492,-4.197299260731233,0.0,2.8734053601889,0.04401432465649939,2.9421932742847328,2.6247264238861976
4.75,0.0,4.1115070247362,-0.244655378058937,3.390226490603504,-4.208479194285453,0.0,2.8033478440270003,0.044642972945457715,2.926116933608969,2.628897149062133
4.775,0.0,4.2143418242444,-0.24605930741640386,3.4427879854724734,-4.222705361551137,0.0,3.0649377922668,0.04351701490128167,2.954910911772964,2.621427055458992
4.800000000000001,0.0,4.0228093921665,-0.24617298755117364,3.4470439207065295,-4.2238572624998145,0.0,3.0649377922668,0.04260992123454495,2.978107899766396,2.6154090029816697
4.825000000000001,0.0,4.0228093921665,-0.2462626618415932,3.4504012187742905,-4.224765940680292,0.0,2.8734053601889,0.04307437579645619,2.966230463850064,2.6184903958185686
4.850000000000001,0.0,3.9246869816378003,-0.24582426970980698,3.4339882843960785,-4.220323655431291,0.0,2.9901678871254,0.042719911947228226,2.9752951216208636,2.616138729034539
4.875000000000002,0.0,4.4058742563223,-0.24797519860548078,3.514516770641237,-4.24211930137271,0.0,2.8734053601889,0.043162986450642954,2.963964435151335,2.619078277298178
4.900000000000002,0.0,4.0228093921665,-0.24768434258884453,3.503627243804729,-4.239171967968496,0.0,3.0649377922668,0.04232470903943317,2.9854015940211354,2.6135167816816027
4.9250000000000025,0.0,4.2143418242444,-0.24844870794541085,3.5322442805007666,-4.246917386148916,0.0,3.2565749440998,0.040453496155154686,3.03325387697946,2.6011023445105153
4.950000000000003,0.0,4.485356550443201,-0.2504579059481039,3.607466407911508,-4.267276825619366,0.0,2.9901678871254,0.04060848041017301,3.0292904848452875,2.6021305772215255
4.975000000000003,0.0,4.3785424002412,-0.251488636180701,3.6460556507844264,-4.277721296716826,0.0,3.1014849867967005,0.040038682570524065,3.043861850659067,2.5983502914293157
5.0000000000000036,0.0,4.2143418242444,-0.25144973312294744,3.644599070086131,-4.277327061938182,0.0,3.2565749440998,0.03861182883673095,3.0803505950362196,2.588883925427164
5.025000000000004,0.0,4.2143418242444,-0.2514190423541949,3.643450044449033,-4.2770160694364225,0.0,3.0649377922668,0.038658208081279635,3.079164544665658,2.589191625434289
5.050000000000004,0.0,4.2984317875897,-0.2518311529595047,3.6588790216703746,-4.281192039205252,0.0,2.8033478440270003,0.04032798141564169,3.0364636490358277,2.600269625336769
5.075000000000005,0.0,4.2143418242444,-0.25171992681773897,3.6547147985218733,-4.28006496054703,0.0,3.0649377922668,0.04004077392691037,3.043808368674923,2.598364166393914
5.100000000000005,0.0,4.4058742563223,-0.25262599711614764,3.6886370985809527,-4.289246288486546,0.0,3.0649377922668,0.03980939399633428,3.0497254174520387,2.5968290916651755
5.125000000000005,0.0,4.0228093921665,-0.25135312955246525,3.6409822351634977,-4.276348137944622,0.0,2.8734053601889,0.04081821666658511,3.023926926923355,2.6035220584366097
5.150000000000006,0.0,3.7377622187843,-0.24886998595461202,3.548016143842401,-4.251186160074797,0.0,2.9901678871254,0.04090230633716714,3.0217765127489304,2.6040799457516903
5.175000000000006,0.0,3.6396398082556,-0.24640202034508615,3.4556184084213086,-4.226178012229699,0.0,2.8734053601889,0.041698688072933074,3.0014107465215116,2.6093634873016636
5.200000000000006,0.0,3.6396398082556,-0.24445516202790013,3.3827303639569353,-4.206450310284326,0.0,3.0649377922668,0.041145041829398654,3.015569069675398,2.605690358197352
5.225000000000007,0.0,3.5508374559308002,-0.2424586085215007,3.3079817387600983,-4.186219027964381,0.0,2.8033478440270003,0.042331422977908026,2.9852298993475235,2.6135613248592025
5.250000000000007,0.0,3.8311722403335002,-0.24233820883615706,3.303474283945287,-4.184999051424416,0.0,3.0649377922668,0.04165478535668615,3.0025334649569166,2.6090722176565047
5.2750000000000075,0.0,4.0228093921665,-0.24323759049693977,3.3371461694824207,-4.194112602774779,0.0,2.8734053601889,0.042304899784333785,2.985908173516642,2.6133853584990465
5.300000000000008,0.0,4.2143418242444,-0.24494088319921153,3.4009155218456772,-4.21137226175105,0.0,2.8734053601889,0.04282864459261404,2.9725145158660413,2.616860108523809
5.325000000000008,0.0,4.5974066884002,-0.24827215411418976,3.5256345422548114,-4.245128410761384,0.0,3.0649377922668,0.04205535674562298,2.9922897050890875,2.6117297818397143
5.3500000000000085,0.0,4.1115070247362,-0.248378827679265,3.529627986384363,-4.246209266202094,0.0,2.8033478440270003,0.04306479035290618,2.9664755911471294,2.618426801832239
5.375000000000009,0.0,4.0228093921665,-0.248002742097966,3.5155477402126887,-4.242398340714605,0.0,2.8734053601889,0.043440827191882636,2.956859250124733,2.6209215931788123
5.400000000000009,0.0,4.5974066884002,-0.25068750211222657,3.616062279456988,-4.269603363549985,0.0,3.0649377922668,0.04254854293629559,2.9796775189796683,2.615001792752585
5.42500000000001,0.0,3.7377622187843,-0.24834491228191363,3.5283580141972997,-4.245865538218472,0.0,2.8033478440270003,0.04346211072588112,2.9563149690863417,2.621062797366718
5.45000000000001,0.0,4.0228093921665,-0.2479759832294366,3.5145459202118596,-4.242127190534563,0.0,2.8734053601889,0.04376091620038805,2.9486736556713606,2.6230452023729205
5.47500000000001,0.0,4.0228093921665,-0.2476849567495674,3.5036502372459473,-4.23917819131772,0.0,2.8734053601889,0.044001639693501515,2.9425176651885048,2.624642266344597
5.500000000000011,0.0,3.6396398082556,-0.2454672124600099,3.42062032042998,-4.216705514323842,0.0,2.8734053601889,0.0441955712144495,2.9375582797050166,2.625928892095464
5.525000000000011,0.0,4.5974066884002,-0.24868734228017472,3.5411786900920985,-4.249335552245041,0.0,3.0649377922668,0.0431565793781471,2.9641282823810493,2.6190357700025313
5.550000000000011,0.0,3.7377622187843,-0.2467670842379292,3.469286021329875,-4.229877255405132,0.0,2.8033478440270003,0.04395195669161936,2.943788202113379,2.624312647779876
5.575000000000012,0.0,3.8311722403335002,-0.2457369564657485,3.4307193259506987,-4.2194388869441655,0.0,2.8734053601889,0.04415554562328805,2.9385818489257582,2.62566334497847
5.600000000000012,0.0,3.8311722403335002,-0.24492434033113736,3.400295950798785,-4.211204569758409,0.0,3.2565749440998,0.04192845366232309,2.9955349810823084,2.6108878517910283
5.625000000000012,0.0,4.1115070247362,-0.24573789191253675,3.4307545132114177,-4.219448410928863,0.0,2.9901678871254,0.041796734821901604,2.9989034098024505,2.610013971923109
5.650000000000013,0.0,4.196120586857,-0.24681870424762908,3.4712188828830453,-4.230400399508638,0.0,2.9190631734125003,0.04213433690970601,2.990269955656792,2.612253770474708
5.675000000000013,0.0,4.2143418242444,-0.24776585045892074,3.5066789137774785,-4.239997925782715,0.0,3.0649377922668,0.04149600899268044,3.0065938321985177,2.608018826451402
5.7000000000000135,0.0,4.6721765935416,-0.25088859398524066,3.6235909624957774,-4.271641058780762,0.0,2.9901678871254,0.04144834899790245,3.007812635026637,2.6077026293924916
5.725000000000014,0.0,4.5974066884002,-0.2529640173231131,3.701292283331779,-4.292671510399045,0.0,2.8734053601889,0.042138590644673166,2.990161175447285,2.6122819915958946
5.750000000000014,0.0,4.2143418242444,-0.252613591720376,3.6881725425116865,-4.289120552668428,0.0,3.0649377922668,0.041499435884183616,3.006506196749204,2.6080415619346895
5.775000000000015,0.0,4.2143418242444,-0.09874231089889693,3.6967727706929163,-1.000559546535349,0.0,3.0649377922668,-0.11662492169353553,2.9824339069131374,-0.773740270376872
5.800000000000015,0.0,3.9246869816378003,-0.09825670513044701,3.6786157129102395,-0.9956452416954968,0.0,2.9901678871254,-0.11261495574674503,2.8798875707574583,-0.7471364185089158
5.825000000000015,0.0,3.2565749440998,-0.09440747146415893,3.53450461930344,-0.9566404807334488,0.0,1.5324688961334,-0.100287917012811,2.5646498174842898,-0.6653535015815651
5.850000000000016,0.0,2.4902357762780003,-0.08739465582890063,3.2719527464657685,-0.885578824634136,0.0,0.9577668801446001,-0.08677068122135165,2.218975310143959,-0.5756743015994037
5.875000000000016,0.0,1.9156384800443,-0.078881143154522,2.953216686263933,-0.7993104923746623,0.0,0.3831695839109,-0.0722952530531153,1.8487970741650452,-0.47963803815370976
5.900000000000016,0.0,1.4950839435627,-0.0699830945454917,2.6200841518714184,-0.7091456453638341,0.0,0.0,-0.05824245984712025,1.4894268269361925,-0.3864057181980354
5.925000000000017,0.0,0.9577668801446001,-0.0601758557923385,2.252912558207402,-0.6097678687234768,0.0,0.0,-0.04692125673242459,1.1999111767304425,-0.3112959506524582
5.950000000000017,0.0,0.5747020159888001,-0.05045177476763798,1.8888543812625513,-0.5112327620844817,0.0,0.1915324320779,-0.038995902479085194,0.997237126409747,-0.2587157160561981
5.975000000000017,0.0,0.3831695839109,-0.04178710692861126,1.5644594784824428,-0.4234328215605909,0.0,0.0,-0.031415856344973944,0.8033935955692875,-0.20842640516300548
6.000000000000018,0.0,0.18692476285350001,-0.033933709248469224,1.2704375563573684,-0.34385355856493177,0.0,0.0,-0.025309223973382308,0.6472294826461743,-0.16791235967952114
6.025000000000018,0.0,0.0,-0.026768642138396623,1.0021859121464158,-0.2712492167126183,0.0,0.0,-0.020389602342872598,0.5214206405387091,-0.13527345784760125
6.0500000000000185,0.0,0.0,-0.021116469588088486,0.790575339086235,-0.21397521046785964,0.0,0.0,-0.016426259617351557,0.4200665941054295,-0.10897892467816063
6.075000000000019,0.0,0.0,-0.01665774773180828,0.6236461311182369,-0.16879455450473535,0.0,0.0,-0.013233313748806562,0.33841380598403065,-0.08779553811205254
6.100000000000019,0.0,0.0,-0.013140480625278714,0.49196386179751633,-0.1331537497645396,0.0,0.0,-0.01066101454949413,0.272632734160845,-0.07072979050902274
6.1250000000000195,0.0,0.0,-0.010365881020854003,0.38808617457588246,-0.10503846601200771,0.0,0.0,-0.008588720359991135,0.2196382252192319,-0.056981292819976166
6.15000000000002,0.0,0.0,-0.008177135403388042,0.30614215919569127,-0.08285969686671142,0.0,0.0,-0.0069192399165824685,0.17694481965248293,-0.04590523608325514
6.17500000000002,0.0,0.0,-0.006450541277757531,0.24150054234584523,-0.06536395308799003,0.0,0.0,-0.00557427404974652,0.14255018301390007,-0.03698214967703625
6.200000000000021,0.0,0.0,-0.005088515809437822,0.19050793953555623,-0.05156241845974459,0.0,0.0,-0.004490743427931997,0.1148411957875098,-0.029793537980160854
6.225000000000021,0.0,0.0,-0.004014080683768618,0.15028237482841222,-0.04067506434072017,0.0,0.0,-0.0036178301166286354,0.09251829756415779,-0.02400225279295944
6.250000000000021,0.0,0.0,-0.003166511481780083,0.1185503986822144,-0.032086564372720096,0.0,0.0,-0.002914594200901064,0.07453453724052041,-0.019336680978296446
6.275000000000022,0.0,0.0,-0.0024979056860490022,0.09351859819728449,-0.025311517754970606,0.0,0.0,-0.0023480536902164596,0.060046470675771735,-0.015578005718116988
6.300000000000022,0.0,0.0,-0.0019704753487545627,0.07377223784990294,-0.019967015590017193,0.0,0.0,-0.0018916376524850858,0.04837460289021766,-0.012549943934332059
6.325000000000022,0.0,0.0,-0.0015544114102205727,0.058195302135534824,-0.015750999818795835,0.0,0.0,-0.0015239400288029254,0.038971519532295634,-0.01011047855578244
6.350000000000023,0.0,0.0,-0.001226198964504206,0.04590742112956844,-0.012425191645352586,0.0,0.0,-0.0012277156824071897,0.031396212969496615,-0.008145197871943887
6.375000000000023,0.0,0.0,-0.0009672882550044004,0.03621411415408196,-0.009801624607950915,0.0,0.0,-0.0009890715962179587,0.0252933988886197,-0.006561929586921014
6.4000000000000234,0.0,0.0,-0.0007630462880449194,0.028567539445603526,-0.007732021179015205,0.0,0.0,-0.0007968152858706301,0.020376853347261702,-0.005286417909137079
6.425000000000024,0.0,0.0,-0.0006019298122217779,0.022535531492052917,-0.0060994124855836395,0.0,0.0,-0.0006419298686009175,0.016415988778899514,-0.0042588409308363445
6.450000000000024,0.0,0.0,-0.00047483292235085944,0.017777176105639916,-0.0048115275175736084,0.0,0.0,-0.0005171511685443432,0.013225039361887974,-0.003431004961378028
6.4750000000000245,0.0,0.0,-0.00037457241620254795,0.01402354279518018,-0.0037955781982422854,0.0,0.0,-0.0004166270245528149,0.010654348542702358,-0.0027640842276513296
