t,vel_izq,i_izq,vel_izq_est,i_izq_est,u_izq,ref_vel_izq,vel_der,i_der,vel_der_est,i_der_est,u_der,ref_vel_der
11.7250000000001,0.0,0.0,-0.0003812627726540097,0.014274021730503997,-0.0038633722214730464,-0.0,0.0,0.0,-0.0006411712825064108,0.016396589555675342,-0.004253808141949468,0.0
11.7500000000001,0.0,0.0,-0.00030075951190168494,0.0112600760327479,-0.0030476249635817717,-0.0,0.0,0.0,-0.0005165400368547232,0.013209410970921999,-0.003426950448913049,0.0
11.7750000000001,0.0,0.0,-0.00023725443575218263,0.008882522014963118,-0.0024041219396419983,-0.0,0.0,0.0,-0.000416134684995364,0.01064175800743386,-0.0027608178336701434,0.0
11.8000000000001,0.0,0.0,-0.00018715839418733678,0.0070069861976811134,-0.0018964939484795384,-0.0,0.0,0.0,-0.0003352461836465435,0.008573206915741694,-0.0022241684624090983,0.0
11.8250000000001,0.0,0.0,-0.0001476400826974224,0.005527467929917367,-0.0014960511101009706,-0.0,0.0,0.0,-0.00027008083608994046,0.006906741984621098,-0.0017918333070889236,0.0
11.850000000000101,0.0,0.0,-0.00011646602394484835,0.00436034849424652,-0.0011801613845531837,-0.0,0.0,0.0,-0.0002175823665749681,0.005564205473046238,-0.0014435357099325155,0.0
11.875000000000101,0.0,0.0,-9.18743371427196e-05,0.0034396651834689377,-0.0009309714649364399,-0.0,0.0,0.0,-0.00017528858000350037,0.004482631987008587,-0.0011629404016581097,0.0
11.900000000000102,0.0,0.0,-7.247516090539186e-05,0.0027133832513570413,-0.000734397752604015,-0.0,0.0,0.0,-0.00014121588418819253,0.003611295382295019,-0.0009368873720982978,0.0
11.925000000000102,0.0,0.0,-5.7172101716531154e-05,0.002140455037347502,-0.000579330386959444,-0.0,0.0,0.0,-0.00011376625874118429,0.0029093296920161263,-0.0007547746614923305,0.0
11.950000000000102,0.0,0.0,-4.5100268476150564e-05,0.0016885000541721972,-0.00045700534358190806,-0.0,0.0,0.0,-9.165230740415723e-05,0.002343812499620996,-0.0006080611251648835,0.0
11.975000000000103,0.0,0.0,-3.5577390992304995e-05,0.0013319749227120295,-0.00036050911321701255,-0.0,0.0,0.0,-7.38368787499313e-05,0.001888220866976657,-0.0004898658510948718,0.0
12.000000000000103,0.0,0.0,-2.8065259755353454e-05,0.0010507297233126318,-0.0002843879673131723,-0.0,0.0,0.0,-5.948442344709332e-05,0.0015211874000427145,-0.00039464544292949587,0.0
12.025000000000103,0.0,0.0,-2.2139307666091205e-05,0.0008288691721047738,-0.00022433972675701386,-0.0,0.0,0.0,-4.7921806727730866e-05,0.0012254981112213926,-0.00031793403291313524,0.0
12.050000000000104,0.0,0.0,-1.7464614552172417e-05,0.0006538542588284974,-0.0001769706133381844,-0.0,0.0,0.0,-3.8606738150409167e-05,0.0009872850778050286,-0.0002561338312538657,0.0
12.075000000000104,0.0,0.0,-1.3776978307371072e-05,0.0005157935729501617,-0.00013960344178904556,-0.0,0.0,0.0,-3.1102338004125456e-05,0.0007953760319426482,-0.0002063463886255548,0.0
12.100000000000104,0.0,0.0,-1.0867982841233864e-05,0.00040688426557526706,-0.00011012631188718563,-0.0,0.0,0.0,-2.505664750940929e-05,0.0006407703776859519,-0.00016623665796263633,0.0
12.125000000000105,0.0,0.0,-8.573218916528298e-06,0.00032097105170544865,-8.687324907218251e-05,-0.0,0.0,0.0,-2.018612183841324e-05,0.0005162170601457141,-0.00013392348000203463,0.0
12.150000000000105,0.0,0.0,-6.762992145318296e-06,0.0002531983287366621,-6.853004767914711e-05,-0.0,0.0,0.0,-1.626233177132922e-05,0.00041587448868631743,-0.0001078913563089471,0.0
12.175000000000106,0.0,0.0,-5.334992982560916e-06,0.00019973574979550253,-5.405999528121701e-05,-0.0,0.0,0.0,-1.31012502925412e-05,0.00033503656444691394,-8.691937191303071e-05,0.0
12.200000000000106,0.0,0.0,-4.208514443370637e-06,0.00015756174199658155,-4.264528026433117e-05,-0.0,0.0,0.0,-1.0554621664429459e-05,0.00026991196279187445,-7.002393400377748e-05,0.0
12.225000000000106,0.0,0.0,-3.319890743615805e-06,0.0001242927346076748,-3.3640771135161886e-05,-0.0,0.0,0.0,-8.50300818561309e-06,0.00021744631896649473,-5.6412641111483774e-05,0.0
12.250000000000107,0.0,0.0,-2.6188990670823372e-06,9.804844552041735e-05,-2.6537555282873936e-05,-0.0,0.0,0.0,-6.850188524356879e-06,0.00017517897740804391,-4.5447119223569955e-05,0.0
12.275000000000107,0.0,0.0,-2.065921095974011e-06,7.734561235067264e-05,-2.093417649560076e-05,-0.0,0.0,0.0,-5.518644907178489e-06,0.0001411275862087897,-3.6613081838157816e-05,0.0
12.300000000000107,0.0,0.0,0.10321409973560819,0.012795245457860795,2.2080139912875656,2.0999999046325684,0.0,0.0,0.10590909434720543,0.025139079102142303,2.2702321240941408,2.0999999046325684
12.325000000000108,0.0,0.0,0.10238425044956652,0.04387967611382916,2.1996007269794076,2.0999999046325684,0.0,0.0,0.1032500465955473,0.0931385604491179,2.2525908489723556,2.0999999046325684
12.350000000000108,0.0,0.7859217620255,0.0976513418616523,0.2210745703892211,2.1516415843711014,2.0999999046325684,0.0,0.7859217620255,0.09620344978960325,0.2733402612201734,2.2058406720937773,2.0999999046325684
12.375000000000108,0.0,1.2770574134445,0.09136939671612074,0.45626336491928743,2.087985953190886,2.0999999046325684,0.0,1.2770574134445,0.08746172280148715,0.4968913049798596,2.147844266996399,2.0999999046325684
12.400000000000109,0.0,1.5717388042959002,0.0977868156560428,0.7006291124421378,2.298281213250342,2.362499952316284,0.0,1.7682977846186,0.09059290807288486,0.75851030653654,2.3645661135045457,2.362499952316284
12.425000000000109,0.0,1.6820087064162002,0.0919955320430176,0.9174498855071752,2.2395970233231637,2.362499952316284,0.0,2.0557535123681,0.08032338914744769,1.0211313741958368,2.296433674617518,2.362499952316284
12.45000000000011,0.0,2.1612063057538005,0.08494059655625853,1.1815785058974029,2.1681086088349373,2.362499952316284,0.0,2.1612063057538005,0.07139200434411858,1.2495325125184398,2.2371789973855107,2.362499952316284
12.47500000000011,0.0,2.2426782752216003,0.07895256083367151,1.405763442033089,2.1074312557891677,2.362499952316284,0.0,2.2426782752216003,0.06368829478876487,1.4465384718959085,2.1860692497659273,2.362499952316284
12.50000000000011,0.0,2.2987033442001,0.07393819238817842,1.593495426063639,2.0566201706798544,2.362499952316284,0.0,2.4902357762780003,0.055937194642225865,1.6447563446794353,2.134645092427385,2.362499952316284
12.52500000000011,0.0,2.2987033442001,0.06998260222447411,1.7415879858504117,2.0165377963855526,2.362499952316284,0.0,2.2987033442001,0.05088798467207962,1.7738791324887004,2.101146445392942,2.362499952316284
12.55000000000011,0.0,1.9156384800443,0.06884985544875519,1.783996443109721,2.005059626234855,2.362499952316284,0.0,2.4902357762780003,0.045625016227774595,1.9084683378705247,2.0662296320075875,2.362499952316284
12.575000000000111,0.0,2.0557535123681,0.06722927120913048,1.8446692593454275,1.9886380682949982,2.362499952316284,0.0,2.0557535123681,0.04409638219152694,1.9475598966412244,2.056088011372666,2.362499952316284
12.600000000000112,0.0,1.9156384800443,0.0666778906170046,1.8653122059634142,1.9830508983999042,2.362499952316284,0.0,2.1071709121222,0.04254402304679481,1.9872581745175986,2.0457889880862377,2.362499952316284
12.625000000000112,0.0,1.9156384800443,0.06624293524875628,1.8815964141876491,1.9786434539606303,2.362499952316284,0.0,2.1071709121222,0.04129341237268448,2.0192398781228724,2.0374918949177108,2.362499952316284
12.650000000000112,0.0,1.9156384800443,0.06589982028020056,1.8944422278062532,1.9751666370947656,2.362499952316284,0.0,2.1071709121222,0.0402858961265254,2.045004959638013,2.0308075955300273,2.362499952316284
12.675000000000113,0.0,2.8734053601889,0.06065954933230071,2.0906322626204656,1.9220663154841462,2.362499952316284,0.0,2.1071709121222,0.03947422147246365,2.065761809669366,2.0254225941329516,2.362499952316284
12.700000000000113,0.0,2.2426782752216003,0.05979842402521797,2.1228713913100563,1.9133405514774573,2.362499952316284,0.0,2.0557535123681,0.039141182487095555,2.074278572191315,2.0232130691804677,2.362499952316284
12.725000000000113,0.0,1.9156384800443,0.06081605719490532,2.084772231041034,1.9236523784441182,2.362499952316284,0.0,2.1071709121222,0.038552017933989546,2.0893452004413944,2.0193042962186083,2.362499952316284
12.750000000000114,0.0,2.1071709121222,0.060625010007274154,2.0919249219137046,1.9217164482252356,2.362499952316284,0.0,2.1071709121222,0.03807737552831436,2.1014831687564315,2.0161553128114242,2.362499952316284
12.775000000000114,0.0,2.2987033442001,0.059480487649760626,2.1347745815728474,1.9101188627136643,2.362499952316284,0.0,1.9156384800443,0.03889022122442202,2.080696371818931,2.02154808340909,2.362499952316284
12.800000000000114,0.0,1.8689334692697002,0.09951349961012351,2.089864457550812,2.7515782376400657,3.1500000953674316,0.0,2.0557535123681,0.07838828716740322,2.095694666613651,2.8714399890231914,3.1500000953674316
12.825000000000115,0.0,1.7240013282113003,0.10100108553607617,2.0341768862079515,2.766650490962363,3.1500000953674316,0.0,2.1071709121222,0.07689310795771763,2.1339306895133765,2.861520322193845,3.1500000953674316
12.850000000000115,0.0,2.8734053601889,0.09621048479751795,2.2135319197557606,2.7181066899091664,3.1500000953674316,0.0,2.2987033442001,0.07449333571260316,2.195299752046667,2.845599193169937,3.1500000953674316
12.875000000000115,0.0,3.7377622187843,0.08794647638302378,2.522927010002975,2.634366561705253,3.1500000953674316,0.0,2.6164230811735,0.07057735450165807,2.2954426286479683,2.8196188768121675,3.1500000953674316
12.900000000000116,0.0,2.4902357762780003,0.08790048615252918,2.5246480937754088,2.633900738602899,3.1500000953674316,0.0,2.6818729281110003,0.06701413491717129,2.3865643781987846,2.7959789339550385,3.1500000953674316
12.925000000000116,0.0,2.8734053601889,0.08587605455008321,2.6004406150320043,2.613386917598445,3.1500000953674316,0.0,3.0649377922668,0.061753082349973204,2.5211045891060038,2.7610748313284814,3.1500000953674316
12.950000000000117,0.0,3.4481073761777004,0.08129709493769358,2.771871719408962,2.5669877886484684,3.1500000953674316,0.0,3.2565749440998,0.05631879590887838,2.660074887268344,2.725021420111174,3.1500000953674316
12.975000000000117,0.0,3.5508374559308002,0.0900538885769636,2.928653525751979,2.8009880556593134,3.4124999046325684,0.0,2.8033478440270003,0.06800830236941215,2.702832747286663,2.998522700195026,3.4124999046325684
13.000000000000117,0.0,2.8734053601889,0.10309718556227634,2.924955742596953,3.0784235889273037,3.674999952316284,0.0,2.8734053601889,0.0792293767329918,2.7575700705671915,3.268916376718928,3.674999952316284
13.025000000000118,0.0,2.8734053601889,0.10310486439171931,2.9246702397916313,3.0785008589968443,3.674999952316284,0.0,3.0649377922668,0.07607582321464346,2.8382154832711755,3.2479943360709402,3.674999952316284
13.050000000000118,0.0,3.6396398082556,0.09913508759821489,3.0732943817033265,3.0382746071883653,3.674999952316284,0.0,3.2565749440998,0.07233937893490174,2.9337670853540505,3.2232051455178468,3.674999952316284
13.075000000000118,0.0,3.1770926499789,0.09840355314858773,3.1006818829849387,3.0308619727581734,3.674999952316284,0.0,3.5508374559308002,0.06749292975377637,3.0577046979610794,3.1910517014243975,3.674999952316284
13.100000000000119,0.0,3.4481073761777004,0.09642026201893295,3.1749340880852843,3.0107650501159693,3.674999952316284,0.0,3.6396398082556,0.0630343796098269,3.171722619097794,3.161471747641164,3.674999952316284
13.125000000000119,0.0,3.6396398082556,0.10676389438661098,3.272307044838133,3.2608450237509192,3.9375,0.0,3.6396398082556,0.07268168056846495,3.2667058443226726,3.421424329400293,3.9375
13.15000000000012,0.0,3.2565749440998,0.10662959574878875,3.2773367826042326,3.2594836840447456,3.9375,0.0,3.4481073761777004,0.0706507183041091,3.3186433773483333,3.4079500456104745,3.9375
13.17500000000012,0.0,3.3640174128324003,0.10596612569684498,3.302176370333436,3.252760661157352,3.9375,0.0,3.5508374559308002,0.06837346539071858,3.376879268995889,3.3928417629274854,3.9375
13.20000000000012,0.0,3.8311722403335002,0.10301879990192092,3.4125209947063633,3.222895051349752,3.9375,0.0,3.6396398082556,0.06598470965435589,3.4379666077877933,3.3769937221967767,3.9375
13.22500000000012,0.0,3.4481073761777004,0.10268141761947802,3.4251519576112317,3.2194763858492497,3.9375,0.0,3.8311722403335002,0.0628650548072788,3.517745134179963,3.356296580027823,3.9375
13.25000000000012,0.0,3.4663286135651,0.10232073278270917,3.4386555767999067,3.215821528899124,3.9375,0.0,3.6487504269493005,0.06149017378713216,3.552904787130555,3.347175023530879,3.9375
13.275000000000121,0.0,4.485356550443201,0.10965069122787824,3.648856924632313,3.435363390990691,4.199999809265137,0.0,3.7377622187843,0.0730662629150577,3.59856305380037,3.6199238438798975,4.199999809265137
13.300000000000122,0.0,4.2143418242444,0.10655765279670185,3.7646584038784074,3.404020839355029,4.199999809265137,0.0,3.6396398082556,0.07200626987527883,3.625670117525955,3.6128913906987195,4.199999809265137
13.325000000000122,0.0,3.4481073761777004,0.10809345987777869,3.7071591738763465,3.4195834427536207,4.199999809265137,0.0,3.6396398082556,0.07115231889672641,3.6475080944878306,3.6072259098443804,4.199999809265137
13.350000000000122,0.0,3.5508374559308002,0.10877195259512645,3.681757279439324,3.4264586580012173,4.199999809265137,0.0,3.9246869816378003,0.06868556911093827,3.7105899649307297,3.5908604227906045,4.199999809265137
13.375000000000123,0.0,3.8311722403335002,0.10785259633985048,3.7161770421645004,3.417142687928334,4.199999809265137,0.0,4.0228093921665,0.06608599071425911,3.777068644109487,3.5736136931706155,4.199999809265137
13.400000000000123,0.0,4.4058742563223,0.10414537778420443,3.85497120509342,3.3795769946676657,4.199999809265137,0.0,3.8311722403335002,0.06518760019585869,3.8000430676252996,3.567653381151078,4.199999809265137
13.425000000000123,0.0,4.0228093921665,0.10320855200765561,3.890044614717159,3.3700841107813044,4.199999809265137,0.0,4.4058742563223,0.0608775053535342,3.910264560703866,3.5390583441719823,4.199999809265137
13.450000000000124,0.0,3.9246869816378003,0.10297867264988073,3.8986509648002063,3.3677547369692737,4.199999809265137,0.0,3.9246869816378003,0.06040797978163165,3.9222716768946806,3.535943308057902,4.199999809265137
13.475000000000124,0.0,4.0228093921665,0.10228820153666397,3.9245014344342337,3.3607581112383205,4.199999809265137,0.0,4.0228093921665,0.059417403998219515,3.9476035421665236,3.529371399041197,4.199999809265137
13.500000000000124,0.0,4.0228093921665,0.10174352149511692,3.9448936030563715,3.3552388161666302,4.199999809265137,0.0,4.0228093921665,0.05861937690992225,3.9680113847791407,3.5240769415096223,4.199999809265137
13.525000000000125,0.0,4.4058742563223,0.09932622570848905,4.035394488942236,3.3307440647416255,4.199999809265137,0.0,4.4058742563223,0.05558601711822325,4.045583098979496,3.5039523181341266,4.199999809265137
13.550000000000125,0.0,5.046026119248601,0.11990169070929521,4.234326202202243,3.8297710933049824,4.724999904632568,0.0,4.485356550443201,0.07912467837775286,4.12701677358089,4.052014410506674,4.724999904632568
13.575000000000125,0.0,4.9805762723111,0.11590925039470562,4.383802315675764,3.7893142429212077,4.724999904632568,0.0,3.8311722403335002,0.08017372706268061,4.100189588453508,4.058974254084571,4.724999904632568
13.600000000000126,0.0,3.9246869816378003,0.11823846275449404,4.296598771227563,3.8129165445681346,4.724999904632568,0.0,3.9246869816378003,0.08043529759734097,4.093500479297367,4.060709626363918,4.724999904632568
13.625000000000126,0.0,4.12595835094,0.1319335132153022,4.268499093058665,4.096956889370413,4.987500190734863,0.0,5.108229653778,0.08649952687347004,4.280113439535671,4.2968907358157304,4.987500190734863
13.650000000000126,0.0,4.485356550443201,0.13059052595656528,4.31878112332665,4.083347672792988,4.987500190734863,0.0,4.859101356395101,0.08194138007154146,4.396678333025626,4.266650014639514,4.987500190734863
13.675000000000127,0.0,4.9805762723111,0.1269614956476441,4.454647965066094,4.046574281291177,4.987500190734863,0.0,5.363745856222001,0.07512009697207436,4.571118115775994,4.221394666530449,4.987500190734863
13.700000000000127,0.0,5.7468107203778,0.12012293317035412,4.710676008236819,3.977278349161625,4.987500190734863,0.0,5.172108704389,0.07082061915875719,4.68106810095417,4.192870067523443,4.987500190734863
13.725000000000128,0.0,6.129980304288701,0.11274014910904535,4.987078830118721,3.902467829062127,4.987500190734863,0.0,5.5552782882999,0.06496576917765415,4.830793415656058,4.154026455528869,4.987500190734863
13.750000000000128,0.0,4.5974066884002,0.1148683555730928,4.907400424734356,3.9240333952441215,4.987500190734863,0.0,4.9805762723111,0.06383532232434885,4.859702185547258,4.146526581221519,4.987500190734863
13.775000000000128,0.0,5.046026119248601,0.11421944241867524,4.931695220756138,3.917457824015746,4.987500190734863,0.0,4.859101356395101,0.0636826567431932,4.863606282535853,4.145513731598088,4.987500190734863
13.800000000000129,0.0,5.5552782882999,0.11106516337406011,5.049787951833368,3.8854951303317096,4.987500190734863,0.0,5.172108704389,0.0616063951931769,4.916702248271392,4.131738912719829,4.987500190734863
13.825000000000129,0.0,5.7468107203778,0.10758308868829008,5.180152771962412,3.850210903010237,4.987500190734863,0.0,5.5552782882999,0.05754261140901071,5.020624860794514,4.10477801004049,4.987500190734863
13.85000000000013,0.0,6.3541852999578,0.1016847388241338,5.4009802869476085,3.7904422609221444,4.987500190734863,0.0,4.6721765935416,0.059779600053203125,4.963418642047179,4.1196191621137,4.987500190734863
13.87500000000013,0.0,5.7468107203778,0.10018332159664563,5.457191192294597,3.7752283537610003,4.987500190734863,0.0,5.172108704389,0.05846201692564351,4.997113023468601,4.11087774466577,4.987500190734863
13.90000000000013,0.0,6.129980304288701,0.09701076697530435,5.5759680647573475,3.7430804921516443,4.987500190734863,0.0,4.7890438402332,0.05979100004183979,4.9631271116255204,4.11969479457843,4.987500190734863
13.92500000000013,0.0,4.9805762723111,0.10047204929410569,5.446381121306002,3.7781541822280467,4.987500190734863,0.0,5.172108704389,0.058471200977865595,4.996878160899345,4.1109386756481525,4.987500190734863
13.95000000000013,0.0,5.232846162347,0.12769745125573717,5.396346047590536,4.344565457850665,5.512499809265137,0.0,4.859101356395101,0.08583958344590284,4.980374253995583,4.684408442197036,5.512499809265137
13.975000000000131,0.0,4.7890438402332,0.13091401679379583,5.2759253900904355,4.377158215547679,5.512499809265137,0.0,5.7468107203778,0.0803520144434201,5.120707140179301,4.648001531369209,5.512499809265137
14.000000000000131,0.0,5.172108704389,0.13146370466383683,5.255345960191068,4.382728193913554,5.512499809265137,0.0,5.172108704389,0.07951745627819354,5.14204918725405,4.6424647108429635,5.512499809265137
14.025000000000132,0.0,5.9383431524557,0.12792152952026717,5.387961208280211,4.346834870613834,5.512499809265137,0.0,5.7468107203778,0.07525878601926672,5.250955606170613,4.6142108468351495,5.512499809265137
14.050000000000132,0.0,5.606695688054001,0.13975008525864974,5.429740543662742,4.611961931048075,5.775000095367432,0.0,5.046026119248601,0.08944025787733154,5.229987380888689,4.90424526121258,5.775000095367432
14.075000000000133,0.0,6.3215127363666,0.13509054208723392,5.60419066597311,4.5647456784286575,5.775000095367432,0.0,5.363745856222001,0.0878841968328235,5.2697803269800785,4.8939216779148405,5.775000095367432
14.100000000000133,0.0,5.9383431524557,0.13340297363767645,5.667370982373072,4.547645447088326,5.775000095367432,0.0,5.7468107203778,0.08424015016434874,5.362969057005575,4.869745493155535,5.775000095367432
14.125000000000133,0.0,6.7045776005224,0.14099790362743114,5.867651963802325,4.769872331830873,6.037499904632568,0.0,6.129980304288701,0.09215251175791586,5.502319349916103,5.1181875573522895,6.037499904632568
14.150000000000134,0.0,6.7279301059097,0.13658649606938755,6.032811778227537,4.7251705721939565,6.037499904632568,0.0,5.419770925200501,0.09196057734577348,5.507227663608166,5.116914181283655,6.037499904632568
14.175000000000134,0.0,5.9383431524557,0.13720347279549983,6.009712442854454,4.731422583280122,6.037499904632568,0.0,5.9383431524557,0.08856988603375929,5.593937370157965,5.094418865751404,6.037499904632568
14.200000000000134,0.0,7.662449200422101,0.12874424546508595,6.32641680238561,4.645704145041842,6.037499904632568,0.0,6.5130451684445,0.08225194527106441,5.7555052450000055,5.0525029088295685,6.037499904632568
14.225000000000135,0.0,6.896214752355401,0.12604694630007574,6.427400002027299,4.618372277082814,6.037499904632568,0.0,6.5130451684445,0.0771620894969664,5.885667462651473,5.018734599917527,6.037499904632568
14.250000000000135,0.0,5.7935157311524,0.1425427893450768,6.2944412341661895,4.930793530987471,6.300000190734863,0.0,6.7279301059097,0.08495985607594933,6.027948899610268,5.266416747071804,6.300000190734863
14.275000000000135,0.0,5.980440494005901,0.14430414637734593,6.228500229269721,4.94864096037407,6.300000190734863,0.0,6.7279301059097,0.0802436361719707,6.148556175916482,5.235127300434822,6.300000190734863
14.300000000000136,0.0,6.0906056763711005,0.14512193157435027,6.197883395559512,4.956927638473317,6.300000190734863,0.0,6.483618917261401,0.07796874186626848,6.206731751196094,5.220034665777678,6.300000190734863
14.325000000000136,0.0,6.541110062811301,0.14342949022807872,6.261246638805713,4.939777895745127,6.300000190734863,0.0,5.606695688054001,0.0816083389105767,6.113656810827097,5.244181329802473,6.300000190734863
14.350000000000136,0.0,6.5130451684445,0.14224002204985192,6.305778886731324,4.9277249051839895,6.300000190734863,0.0,6.896214752355401,0.07649343602667136,6.244459554954489,5.21024684750849,6.300000190734863
14.375000000000137,0.0,6.5130451684445,0.14130170926256314,6.340908194065766,4.91821689176788,6.300000190734863,0.0,6.3215127363666,0.07595910492467578,6.258123934511032,5.2067018634241595,6.300000190734863
14.400000000000137,0.0,7.1017796316167,0.15040868698978888,6.48457981391373,5.15576552967294,6.5625,0.0,6.1673652568594,0.08972975307796183,6.247661029542533,5.494010339367425,6.5625
14.425000000000137,0.0,6.896214752355401,0.1483778550319493,6.560613593135471,5.135186407541196,6.5625,0.0,6.5130451684445,0.087668263557617,6.300379232104728,5.480333524531772,6.5625
14.450000000000138,0.0,7.470812048589099,0.14379435514150313,6.732214680031856,5.088741271533452,6.5625,0.0,6.5130451684445,0.08600748756501811,6.342850039886564,5.469315216893827,6.5625
14.475000000000138,0.0,6.3215127363666,0.1590440235351043,6.645910291300387,5.388534661843572,6.824999809265137,0.0,6.896214752355401,0.09551761053060678,6.441340989685933,5.728357522428011,6.824999809265137
14.500000000000139,0.0,6.896214752355401,0.15781027796315647,6.692102570518887,5.376032367180875,6.824999809265137,0.0,6.7045776005224,0.09337679848677355,6.496087696790367,5.714154447597356,6.824999809265137
14.525000000000139,0.0,6.3541852999578,0.1596494377878015,6.623246309162493,5.394668837007503,6.824999809265137,0.0,6.541110062811301,0.09267221117862626,6.514106016095454,5.709479910059906,6.824999809265137
14.55000000000014,0.0,7.087747184433301,0.15729400490225115,6.711431328710031,5.370800892010938,6.824999809265137,0.0,7.087747184433301,0.08869338235216839,6.615856086569531,5.683082635385374,6.824999809265137
14.57500000000014,0.0,8.4286836484888,0.14847813805351995,7.04148761894174,5.281468652871247,6.824999809265137,0.0,6.896214752355401,0.08668318741566722,6.667262539415358,5.669746131051851,6.824999809265137
14.60000000000014,0.0,7.470812048589099,0.14649386381148938,7.115775906188505,5.261361965575157,6.824999809265137,0.0,7.2792796165112,0.08267328166494847,6.769807336018449,5.643142678594636,6.824999809265137
14.62500000000014,0.0,7.1017796316167,0.1468433927765884,7.102689742677825,5.264903835338064,6.824999809265137,0.0,7.662449200422101,0.07705171656095228,6.913566886994122,5.6058467795696,6.824999809265137
14.65000000000014,0.0,7.087747184433301,0.1471919343938365,7.089640753556601,5.268435643208701,6.824999809265137,0.0,7.087747184433301,0.07610920853508071,6.937669521771223,5.599593772887388,6.824999809265137
14.675000000000141,0.0,8.0455140645779,0.14249727759708308,7.265403647803867,5.220864082091826,6.824999809265137,0.0,6.7045776005224,0.07774101292386584,6.895939601032489,5.610419870351053,6.824999809265137
14.700000000000141,0.0,8.2371512164109,0.13779952543890334,7.44128197705843,5.173261278395829,6.824999809265137,0.0,7.2792796165112,0.07546929223565585,6.954034017808979,5.5953482908468715,6.824999809265137
14.725000000000142,0.0,8.036194006374,0.13513641158143527,7.540985652932978,5.1462757226708185,6.824999809265137,0.0,6.7279301059097,0.0770797564329071,6.912849827003537,5.6060328082322135,6.824999809265137
14.750000000000142,0.0,7.2792796165112,0.13696304691657551,7.47259816678723,5.164785315151016,6.824999809265137,0.0,7.087747184433301,0.0761317980005756,6.937091844317309,5.599743641190705,6.824999809265137
14.775000000000142,0.0,7.087747184433301,0.13939781165811382,7.381443377048104,5.189457050417233,6.824999809265137,0.0,6.896214752355401,0.07656333111368041,6.926056304316133,5.602606618869598,6.824999809265137
14.800000000000143,0.0,6.7045776005224,0.14330664837194307,7.235100984575282,5.229065729047053,6.824999809265137,0.0,6.5130451684445,0.0793020897281192,6.856018387586044,5.620776730368706,6.824999809265137
14.825000000000143,0.0,6.7045776005224,0.14639014283684554,7.119658643609563,5.2603110740303585,6.824999809265137,0.0,7.087747184433301,0.0779221528613562,6.891307333045263,5.61162163119362,6.824999809265137
14.850000000000144,0.0,6.7279301059097,0.14870139036345065,7.033128317186003,5.283731163013801,6.824999809265137,0.0,6.9148548687632,0.07788935515890175,6.89214606441048,5.611404037022703,6.824999809265137
14.875000000000144,0.0,7.2792796165112,0.1476638100857881,7.071974405520789,5.273217174073529,6.824999809265137,0.0,7.662449200422101,0.07319769246296592,7.01212534242796,5.580277513548831,6.824999809265137
14.900000000000144,0.0,7.4755244375686,0.1458270434042085,7.14074086664257,5.254605009713811,6.824999809265137,0.0,7.1017796316167,0.0729167646828685,7.019309471894491,5.578413716915169,6.824999809265137
14.925000000000145,0.0,7.8539816325,0.14241438935352532,7.268506771498094,5.220024198328188,6.824999809265137,0.0,7.087747184433301,0.07277801100061404,7.0228578017079215,5.577493164857716,6.824999809265137
14.950000000000145,0.0,6.896214752355401,0.14469191349636257,7.183238429833745,5.243102722567001,6.824999809265137,0.0,7.470812048589099,0.07027577466803897,7.086847164982325,5.560892244674244,6.824999809265137
14.975000000000145,0.0,7.4755244375686,0.14348266465733106,7.228511600050825,5.2308491951501335,6.824999809265137,0.0,7.1017796316167,0.07056281096310144,7.0795068232562,5.562796567844215,6.824999809265137
15.000000000000146,0.0,7.087747184433301,0.1445408160488954,7.188895450265508,5.241571606894641,6.824999809265137,0.0,7.087747184433301,0.07088162016974325,7.071353957008863,5.564911686278167,6.824999809265137
15.025000000000146,0.0,7.2792796165112,0.14438173245983196,7.194851462276981,5.239959566883974,6.824999809265137,0.0,7.2792796165112,0.06994323222218574,7.095351229563536,5.558686013980212,6.824999809265137
15.050000000000146,0.0,7.2792796165112,0.14425623681937172,7.199549868803062,5.238687907529606,6.824999809265137,0.0,6.896214752355401,0.07157770233946956,7.053553138497695,5.569529797041939,6.824999809265137
15.075000000000147,0.0,6.3541852999578,0.14895731435570844,7.0235466090131125,5.286324525369998,6.824999809265137,0.0,7.2885996747151,0.07044584923636016,7.082497870235153,5.562020593063066,6.824999809265137
15.100000000000147,0.0,7.2792796165112,0.1478657006519811,7.064415864440826,5.275262950533348,6.824999809265137,0.0,6.7045776005224,0.07317850068928464,7.01261613114896,5.5801501870063195,6.824999809265137
15.125000000000147,0.0,6.3215127363666,0.15197417291123866,6.910599017453548,5.31689464754211,6.824999809265137,0.0,6.896214752355401,0.07418409744615662,6.9869001364836185,5.5868217516700724,6.824999809265137
15.150000000000148,0.0,6.7045776005224,0.15322753285575164,6.863674947559814,5.329595002494275,6.824999809265137,0.0,6.5130451684445,0.07738533288039431,6.905035360378896,5.608060134807663,6.824999809265137
15.175000000000148,0.0,6.1673652568594,0.15700369804916697,6.722299527162272,5.36785933262432,6.824999809265137,0.0,6.3541852999578,0.08095564935797203,6.813732122906639,5.631747161529109,6.824999809265137
15.200000000000149,0.0,6.3215127363666,0.15918270502027435,6.640720205907978,5.389939394381835,6.824999809265137,0.0,6.129980304288701,0.08523108027696422,6.704397085818208,5.6601122230187535,6.824999809265137
