t,vel_izq,i_izq,vel_izq_est,i_izq_est,u_izq,ref_vel_izq,vel_der,i_der,vel_der_est,i_der_est,u_der,ref_vel_der
9.150000000000063,0.0,0.3831695839109,-0.059133828073664664,0.5061633386556914,-1.1111000087491545,-0.925000011920929,0.0,4.2143418242444,0.05885292401324756,3.7993282809252777,3.432317741387057,4.074999809265137
9.175000000000063,0.0,0.5606695688054001,-0.05879081819160953,0.49332156398270277,-1.1076242852354812,-0.925000011920929,0.0,3.5508374559308002,0.060042764104781696,3.768900655497261,3.440211656176262,4.074999809265137
9.200000000000063,0.0,0.3831695839109,-0.05759923526411821,0.4487100212009801,-1.095549832710704,-0.925000011920929,0.0,4.0228093921665,0.05805605866683239,3.819706414463623,3.427030991354756,4.074999809265137
9.225000000000064,0.0,0.1915324320779,-0.055664896119330745,0.376290566595142,-1.0759489579685224,-0.925000011920929,0.0,4.0228093921665,0.05645553018377031,3.8606365205444013,3.416412391803546,4.074999809265137
9.250000000000064,0.0,0.3737448059519,-0.05508444122438559,0.35455913770519926,-1.0700671821354582,-0.925000011920929,0.0,3.5508374559308002,0.05811137707793555,3.818291763952022,3.427397997666889,4.074999809265137
9.275000000000064,0.0,0.1915324320779,-0.053681098258333754,0.3020195498376155,-1.0558469440849092,-0.925000011920929,0.0,3.6396398082556,0.05889120292814849,3.798349379226589,3.4325717002973577,4.074999809265137
9.300000000000065,0.0,0.3831695839109,-0.05356842307001363,0.29780123865697383,-1.054705226371698,-0.925000011920929,0.0,4.2143418242444,0.05593311178362563,3.873996258133494,3.4129464417449755,4.074999809265137
9.325000000000065,0.0,0.18692476285350001,-0.052461277966555676,0.25635093586174407,-1.043486387401886,-0.925000011920929,0.0,3.3640174128324003,0.05885632661188672,3.7992412667111406,3.432340315701767,4.074999809265137
9.350000000000065,0.0,0.1915324320779,-0.08233077657546979,0.22075796335587128,-1.6920305613483202,-1.5499999523162842,0.0,3.6396398082556,0.0910132371578101,3.7904499599691257,4.112226459652316,4.699999809265137
9.375000000000066,0.0,0.0,-0.08041978023906145,0.14920771330461563,-1.6726649352442315,-1.5499999523162842,0.0,3.4481073761777004,0.09192840965368602,3.7670463731649315,4.118298110574477,4.699999809265137
9.400000000000066,0.0,0.3831695839109,-0.08090035409108237,0.1672000487959736,-1.6775346976716548,-1.5499999523162842,0.0,3.8311722403335002,0.09027523671660131,3.8093227490014345,4.1073302449012585,4.699999809265137
9.425000000000066,0.0,0.1915324320779,-0.08028510447212855,0.14416572672137348,-1.6713002835372255,-1.5499999523162842,0.0,4.2143418242444,0.08655230133546565,3.904528889783416,4.082630678235463,4.699999809265137
9.450000000000067,0.0,0.3737448059519,-0.08074521464256765,0.1613918080333955,-1.6759626532556835,-1.5499999523162842,0.0,3.7377622187843,0.08652704942161091,3.9051746536801573,4.0824631460964005,4.699999809265137
9.475000000000067,0.0,0.3831695839109,-0.08115707801293846,0.1768114850611747,-1.6801361057804924,-1.5499999523162842,0.0,3.8311722403335002,0.08592379601817084,3.920601574261848,4.078460901595933,4.699999809265137
